GEO_ID,NAME,Total,TotalDifficulty
1400000US25023545300,"Census Tract 5453, Plymouth County, Massachusetts",3970,374
1400000US25023545400,"Census Tract 5454, Plymouth County, Massachusetts",4997,312
1400000US25023560100,"Census Tract 5601, Plymouth County, Massachusetts",6153,314
1400000US25023561100,"Census Tract 5611, Plymouth County, Massachusetts",4824,280
1400000US25023561200,"Census Tract 5612, Plymouth County, Massachusetts",3210,1414
1400000US25023990003,"Census Tract 9900.03, Plymouth County, Massachusetts",0,0
1400000US25025000100,"Census Tract 1, Suffolk County, Massachusetts",5708,693
1400000US25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",3889,491
1400000US25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",4279,342
1400000US25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",2802,266
1400000US25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",3123,139
1400000US25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",5388,618
1400000US25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",3480,501
1400000US25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",5507,722
1400000US25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",2030,62
1400000US25025000504,"Census Tract 5.04, Suffolk County, Massachusetts",4842,761
1400000US25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",3667,559
1400000US25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",4091,281
1400000US25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",4330,231
1400000US25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",2000,213
1400000US25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",4688,235
1400000US25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",6621,554
1400000US25025000803,"Census Tract 8.03, Suffolk County, Massachusetts",5808,253
1400000US25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",3686,154
1400000US25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",4936,229
1400000US25025010203,"Census Tract 102.03, Suffolk County, Massachusetts",5390,446
1400000US25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",3804,289
1400000US25025010300,"Census Tract 103, Suffolk County, Massachusetts",5343,681
1400000US25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",2753,215
1400000US25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",5037,362
1400000US25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",5997,496
1400000US25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",1474,101
1400000US25025010500,"Census Tract 105, Suffolk County, Massachusetts",3316,259
1400000US25025010600,"Census Tract 106, Suffolk County, Massachusetts",3095,177
1400000US25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",2371,152
1400000US25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",2498,292
1400000US25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",2926,289
1400000US25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",3088,164
1400000US25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",4682,561
1400000US25025020200,"Census Tract 202, Suffolk County, Massachusetts",3485,288
1400000US25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",2060,40
1400000US25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",1044,137
1400000US25025020303,"Census Tract 203.03, Suffolk County, Massachusetts",3746,268
1400000US25025030100,"Census Tract 301, Suffolk County, Massachusetts",2214,214
1400000US25025030200,"Census Tract 302, Suffolk County, Massachusetts",1643,209
1400000US25025030300,"Census Tract 303, Suffolk County, Massachusetts",5308,413
1400000US25025030400,"Census Tract 304, Suffolk County, Massachusetts",2291,278
1400000US25025030500,"Census Tract 305, Suffolk County, Massachusetts",2348,146
1400000US25025040100,"Census Tract 401, Suffolk County, Massachusetts",2191,245
1400000US25025040200,"Census Tract 402, Suffolk County, Massachusetts",1738,205
1400000US25025040300,"Census Tract 403, Suffolk County, Massachusetts",4103,329
1400000US25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",2644,185
1400000US25025040600,"Census Tract 406, Suffolk County, Massachusetts",3100,292
1400000US25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",4124,307
1400000US25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",5158,698
1400000US25025050200,"Census Tract 502, Suffolk County, Massachusetts",5369,920
1400000US25025050300,"Census Tract 503, Suffolk County, Massachusetts",2651,228
1400000US25025050400,"Census Tract 504, Suffolk County, Massachusetts",2226,265
1400000US25025050500,"Census Tract 505, Suffolk County, Massachusetts",2018,182
1400000US25025050600,"Census Tract 506, Suffolk County, Massachusetts",2377,193
1400000US25025050700,"Census Tract 507, Suffolk County, Massachusetts",5286,393
1400000US25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",4445,513
1400000US25025051000,"Census Tract 510, Suffolk County, Massachusetts",4353,520
1400000US25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",7239,677
1400000US25025051200,"Census Tract 512, Suffolk County, Massachusetts",2851,333
1400000US25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",3471,332
1400000US25025060200,"Census Tract 602, Suffolk County, Massachusetts",2027,206
1400000US25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",3531,364
1400000US25025060400,"Census Tract 604, Suffolk County, Massachusetts",5310,486
1400000US25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",3917,306
1400000US25025060600,"Census Tract 606, Suffolk County, Massachusetts",4050,171
1400000US25025060700,"Census Tract 607, Suffolk County, Massachusetts",2349,108
1400000US25025060800,"Census Tract 608, Suffolk County, Massachusetts",4477,635
1400000US25025061000,"Census Tract 610, Suffolk County, Massachusetts",2909,267
1400000US25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",2083,146
1400000US25025061200,"Census Tract 612, Suffolk County, Massachusetts",4416,285
1400000US25025070101,"Census Tract 701.01, Suffolk County, Massachusetts",7148,720
1400000US25025070200,"Census Tract 702, Suffolk County, Massachusetts",5201,383
1400000US25025070300,"Census Tract 703, Suffolk County, Massachusetts",4234,248
1400000US25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",2577,260
1400000US25025070500,"Census Tract 705, Suffolk County, Massachusetts",5551,524
1400000US25025070600,"Census Tract 706, Suffolk County, Massachusetts",2366,382
1400000US25025070700,"Census Tract 707, Suffolk County, Massachusetts",2527,171
1400000US25025070800,"Census Tract 708, Suffolk County, Massachusetts",3505,408
1400000US25025070900,"Census Tract 709, Suffolk County, Massachusetts",3041,439
1400000US25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",3642,245
1400000US25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",3401,220
1400000US25025080100,"Census Tract 801, Suffolk County, Massachusetts",1895,118
1400000US25025080300,"Census Tract 803, Suffolk County, Massachusetts",1987,247
1400000US25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",2720,276
1400000US25025080500,"Census Tract 805, Suffolk County, Massachusetts",3148,275
1400000US25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",3905,205
1400000US25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",4570,660
1400000US25025080900,"Census Tract 809, Suffolk County, Massachusetts",3550,343
1400000US25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",4930,325
1400000US25025081100,"Census Tract 811, Suffolk County, Massachusetts",3592,300
1400000US25025081200,"Census Tract 812, Suffolk County, Massachusetts",3436,317
1400000US25025081300,"Census Tract 813, Suffolk County, Massachusetts",4624,548
1400000US25025081400,"Census Tract 814, Suffolk County, Massachusetts",2873,343
1400000US25025081500,"Census Tract 815, Suffolk County, Massachusetts",2699,204
1400000US25025081700,"Census Tract 817, Suffolk County, Massachusetts",3701,625
1400000US25025081800,"Census Tract 818, Suffolk County, Massachusetts",2875,430
1400000US25025081900,"Census Tract 819, Suffolk County, Massachusetts",3413,241
1400000US25025082000,"Census Tract 820, Suffolk County, Massachusetts",3287,313
1400000US25025082100,"Census Tract 821, Suffolk County, Massachusetts",5672,591
1400000US25025090100,"Census Tract 901, Suffolk County, Massachusetts",4749,303
1400000US25025090200,"Census Tract 902, Suffolk County, Massachusetts",2129,105
1400000US25025090300,"Census Tract 903, Suffolk County, Massachusetts",2908,227
1400000US25025090400,"Census Tract 904, Suffolk County, Massachusetts",4216,545
1400000US25025090600,"Census Tract 906, Suffolk County, Massachusetts",2607,372
1400000US25025090700,"Census Tract 907, Suffolk County, Massachusetts",3785,521
1400000US25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",3556,344
1400000US25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",2686,253
1400000US25025091100,"Census Tract 911, Suffolk County, Massachusetts",4676,670
1400000US25025091200,"Census Tract 912, Suffolk County, Massachusetts",3169,276
1400000US25025091300,"Census Tract 913, Suffolk County, Massachusetts",2521,318
1400000US25025091400,"Census Tract 914, Suffolk County, Massachusetts",3055,180
1400000US25025091500,"Census Tract 915, Suffolk County, Massachusetts",4846,684
1400000US25025091600,"Census Tract 916, Suffolk County, Massachusetts",2946,226
1400000US25025091700,"Census Tract 917, Suffolk County, Massachusetts",3096,352
1400000US25025091800,"Census Tract 918, Suffolk County, Massachusetts",3292,503
1400000US25025091900,"Census Tract 919, Suffolk County, Massachusetts",4201,374
1400000US25025092000,"Census Tract 920, Suffolk County, Massachusetts",5239,538
1400000US25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",6764,326
1400000US25025092200,"Census Tract 922, Suffolk County, Massachusetts",3037,321
1400000US25025092300,"Census Tract 923, Suffolk County, Massachusetts",3240,351
1400000US25025092400,"Census Tract 924, Suffolk County, Massachusetts",5661,772
1400000US25025100100,"Census Tract 1001, Suffolk County, Massachusetts",6544,256
1400000US25025100200,"Census Tract 1002, Suffolk County, Massachusetts",3067,173
1400000US25025100300,"Census Tract 1003, Suffolk County, Massachusetts",3971,350
1400000US25025100400,"Census Tract 1004, Suffolk County, Massachusetts",5518,739
1400000US25025100500,"Census Tract 1005, Suffolk County, Massachusetts",6197,396
1400000US25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",6003,1067
1400000US25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",1853,161
1400000US25025100700,"Census Tract 1007, Suffolk County, Massachusetts",4180,243
1400000US25025100800,"Census Tract 1008, Suffolk County, Massachusetts",5807,444
1400000US25025100900,"Census Tract 1009, Suffolk County, Massachusetts",4386,426
1400000US25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",5591,669
1400000US25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",5913,873
1400000US25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",3467,297
1400000US25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",4813,240
1400000US25025110103,"Census Tract 1101.03, Suffolk County, Massachusetts",6394,1281
1400000US25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",2390,440
1400000US25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",2474,488
1400000US25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",3532,382
1400000US25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",4624,380
1400000US25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",3278,258
1400000US25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",4392,302
1400000US25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",2640,294
1400000US25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",5067,280
1400000US25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",1753,157
1400000US25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",2202,186
1400000US25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts",2474,315
1400000US25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",3612,203
1400000US25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",4839,503
1400000US25025120400,"Census Tract 1204, Suffolk County, Massachusetts",5952,908
1400000US25025120500,"Census Tract 1205, Suffolk County, Massachusetts",2619,522
1400000US25025120600,"Census Tract 1206, Suffolk County, Massachusetts",2377,216
1400000US25025120700,"Census Tract 1207, Suffolk County, Massachusetts",2073,104
1400000US25025130100,"Census Tract 1301, Suffolk County, Massachusetts",6265,830
1400000US25025130200,"Census Tract 1302, Suffolk County, Massachusetts",4559,394
1400000US25025130300,"Census Tract 1303, Suffolk County, Massachusetts",4121,458
1400000US25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",4311,481
1400000US25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",3158,345
1400000US25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",5652,900
1400000US25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",5482,999
1400000US25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",3913,434
1400000US25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",2222,287
1400000US25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",2762,385
1400000US25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",2326,152
1400000US25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",6389,718
1400000US25025140300,"Census Tract 1403, Suffolk County, Massachusetts",7408,1315
1400000US25025140400,"Census Tract 1404, Suffolk County, Massachusetts",8559,1498
1400000US25025160101,"Census Tract 1601.01, Suffolk County, Massachusetts",7630,1368
1400000US25025160200,"Census Tract 1602, Suffolk County, Massachusetts",3600,241
1400000US25025160300,"Census Tract 1603, Suffolk County, Massachusetts",2140,217
1400000US25025160400,"Census Tract 1604, Suffolk County, Massachusetts",3124,138
1400000US25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",5437,596
1400000US25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",4507,187
1400000US25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",4200,367
1400000US25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",5449,727
1400000US25025170100,"Census Tract 1701, Suffolk County, Massachusetts",7305,992
1400000US25025170200,"Census Tract 1702, Suffolk County, Massachusetts",4344,623
1400000US25025170300,"Census Tract 1703, Suffolk County, Massachusetts",8584,1206
1400000US25025170400,"Census Tract 1704, Suffolk County, Massachusetts",4815,671
1400000US25025170501,"Census Tract 1705.01, Suffolk County, Massachusetts",3855,637
1400000US25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",2321,282
1400000US25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",5113,518
1400000US25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",1985,217
1400000US25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",5560,492
1400000US25025170800,"Census Tract 1708, Suffolk County, Massachusetts",5953,935
1400000US25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",4817,561
1400000US25025180200,"Census Tract 1802, Suffolk County, Massachusetts",4073,733
1400000US25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",2738,174
1400000US25025180400,"Census Tract 1804, Suffolk County, Massachusetts",1861,199
1400000US25025180500,"Census Tract 1805, Suffolk County, Massachusetts",4175,399
1400000US25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",457,125
1400000US25025980300,"Census Tract 9803, Suffolk County, Massachusetts",217,22
1400000US25025980700,"Census Tract 9807, Suffolk County, Massachusetts",0,0
1400000US25025981000,"Census Tract 9810, Suffolk County, Massachusetts",0,0
1400000US25025981100,"Census Tract 9811, Suffolk County, Massachusetts",246,12
1400000US25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",0,0
1400000US25025981202,"Census Tract 9812.02, Suffolk County, Massachusetts",28,0
1400000US25025981300,"Census Tract 9813, Suffolk County, Massachusetts",392,0
1400000US25025981501,"Census Tract 9815.01, Suffolk County, Massachusetts",0,0
1400000US25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts",0,0
1400000US25025981600,"Census Tract 9816, Suffolk County, Massachusetts",0,0
1400000US25025981700,"Census Tract 9817, Suffolk County, Massachusetts",0,0
1400000US25025981800,"Census Tract 9818, Suffolk County, Massachusetts",26,0
1400000US25025990101,"Census Tract 9901.01, Suffolk County, Massachusetts",67,0
1400000US25027700100,"Census Tract 7001, Worcester County, Massachusetts",5791,499
1400000US25027701100,"Census Tract 7011, Worcester County, Massachusetts",8222,580
1400000US25027702200,"Census Tract 7022, Worcester County, Massachusetts",3066,233
1400000US25027703100,"Census Tract 7031, Worcester County, Massachusetts",4062,170
1400000US25027703200,"Census Tract 7032, Worcester County, Massachusetts",3323,143
1400000US25027703300,"Census Tract 7033, Worcester County, Massachusetts",3464,178
1400000US25027704200,"Census Tract 7042, Worcester County, Massachusetts",2865,239
1400000US25027705100,"Census Tract 7051, Worcester County, Massachusetts",7708,846
1400000US25027706100,"Census Tract 7061, Worcester County, Massachusetts",4481,306
1400000US25027707100,"Census Tract 7071, Worcester County, Massachusetts",3788,141
1400000US25027707200,"Census Tract 7072, Worcester County, Massachusetts",1995,101
1400000US25027707300,"Census Tract 7073, Worcester County, Massachusetts",3677,354
1400000US25027707400,"Census Tract 7074, Worcester County, Massachusetts",4307,412
1400000US25027707500,"Census Tract 7075, Worcester County, Massachusetts",4425,290
1400000US25027708100,"Census Tract 7081, Worcester County, Massachusetts",7443,393
1400000US25027709100,"Census Tract 7091, Worcester County, Massachusetts",3809,307
1400000US25027709201,"Census Tract 7092.01, Worcester County, Massachusetts",6927,778
1400000US25027709202,"Census Tract 7092.02, Worcester County, Massachusetts",6544,405
1400000US25027709400,"Census Tract 7094, Worcester County, Massachusetts",4347,367
1400000US25027709501,"Census Tract 7095.01, Worcester County, Massachusetts",2016,146
1400000US25027709502,"Census Tract 7095.02, Worcester County, Massachusetts",5495,226
1400000US25027709600,"Census Tract 7096, Worcester County, Massachusetts",2541,235
1400000US25027709701,"Census Tract 7097.01, Worcester County, Massachusetts",4719,263
1400000US25027709702,"Census Tract 7097.02, Worcester County, Massachusetts",2384,115
1400000US25027710100,"Census Tract 7101, Worcester County, Massachusetts",2607,179
1400000US25027710200,"Census Tract 7102, Worcester County, Massachusetts",5992,306
1400000US25027710300,"Census Tract 7103, Worcester County, Massachusetts",2771,177
1400000US25027710400,"Census Tract 7104, Worcester County, Massachusetts",2184,126
1400000US25027710500,"Census Tract 7105, Worcester County, Massachusetts",2971,242
1400000US25027710600,"Census Tract 7106, Worcester County, Massachusetts",7449,476
1400000US25027710700,"Census Tract 7107, Worcester County, Massachusetts",1583,42
1400000US25027710800,"Census Tract 7108, Worcester County, Massachusetts",4611,280
1400000US25027711000,"Census Tract 7110, Worcester County, Massachusetts",2924,502
1400000US25027711100,"Census Tract 7111, Worcester County, Massachusetts",4625,541
1400000US25027712101,"Census Tract 7121.01, Worcester County, Massachusetts",6569,853
1400000US25027712102,"Census Tract 7121.02, Worcester County, Massachusetts",4324,380
1400000US25027713100,"Census Tract 7131, Worcester County, Massachusetts",6412,500
1400000US25027715100,"Census Tract 7151, Worcester County, Massachusetts",4921,203
1400000US25027716100,"Census Tract 7161, Worcester County, Massachusetts",7287,702
1400000US25027716200,"Census Tract 7162, Worcester County, Massachusetts",2495,217
1400000US25027716300,"Census Tract 7163, Worcester County, Massachusetts",3331,246
1400000US25027717100,"Census Tract 7171, Worcester County, Massachusetts",3095,372
1400000US25027718100,"Census Tract 7181, Worcester County, Massachusetts",4423,290
1400000US25027719100,"Census Tract 7191, Worcester County, Massachusetts",7638,836
1400000US25027720100,"Census Tract 7201, Worcester County, Massachusetts",3330,149
1400000US25027721101,"Census Tract 7211.01, Worcester County, Massachusetts",1790,80
1400000US25027721102,"Census Tract 7211.02, Worcester County, Massachusetts",8147,408
1400000US25027722100,"Census Tract 7221, Worcester County, Massachusetts",5259,508
1400000US25027723100,"Census Tract 7231, Worcester County, Massachusetts",3968,276
1400000US25027724100,"Census Tract 7241, Worcester County, Massachusetts",3469,238
1400000US25027725100,"Census Tract 7251, Worcester County, Massachusetts",4415,354
1400000US25027726100,"Census Tract 7261, Worcester County, Massachusetts",5847,538
1400000US25027726200,"Census Tract 7262, Worcester County, Massachusetts",5694,364
1400000US25027727100,"Census Tract 7271, Worcester County, Massachusetts",4654,430
1400000US25027728100,"Census Tract 7281, Worcester County, Massachusetts",4905,312
1400000US25027728200,"Census Tract 7282, Worcester County, Massachusetts",3902,79
1400000US25027728300,"Census Tract 7283, Worcester County, Massachusetts",4354,322
1400000US25027728400,"Census Tract 7284, Worcester County, Massachusetts",4805,436
1400000US25027729100,"Census Tract 7291, Worcester County, Massachusetts",3158,281
1400000US25027729200,"Census Tract 7292, Worcester County, Massachusetts",2222,290
1400000US25027730100,"Census Tract 7301, Worcester County, Massachusetts",5958,753
1400000US25027730200,"Census Tract 7302, Worcester County, Massachusetts",5330,362
1400000US25027730300,"Census Tract 7303, Worcester County, Massachusetts",4651,253
1400000US25027730401,"Census Tract 7304.01, Worcester County, Massachusetts",4622,210
1400000US25027730402,"Census Tract 7304.02, Worcester County, Massachusetts",2019,251
1400000US25027730500,"Census Tract 7305, Worcester County, Massachusetts",3278,193
1400000US25027730600,"Census Tract 7306, Worcester County, Massachusetts",8743,769
1400000US25027730700,"Census Tract 7307, Worcester County, Massachusetts",6315,428
1400000US25027730801,"Census Tract 7308.01, Worcester County, Massachusetts",3494,467
1400000US25027730802,"Census Tract 7308.02, Worcester County, Massachusetts",1880,197
1400000US25027730901,"Census Tract 7309.01, Worcester County, Massachusetts",2992,268
1400000US25027730902,"Census Tract 7309.02, Worcester County, Massachusetts",3867,397
1400000US25027731001,"Census Tract 7310.01, Worcester County, Massachusetts",2042,164
1400000US25027731002,"Census Tract 7310.02, Worcester County, Massachusetts",5639,693
1400000US25027731101,"Census Tract 7311.01, Worcester County, Massachusetts",3875,244
1400000US25027731102,"Census Tract 7311.02, Worcester County, Massachusetts",2191,81
1400000US25027731202,"Census Tract 7312.02, Worcester County, Massachusetts",1525,172
1400000US25027731203,"Census Tract 7312.03, Worcester County, Massachusetts",5139,350
1400000US25027731204,"Census Tract 7312.04, Worcester County, Massachusetts",2256,204
1400000US25027731300,"Census Tract 7313, Worcester County, Massachusetts",3408,14
1400000US25027731400,"Census Tract 7314, Worcester County, Massachusetts",3644,258
1400000US25027731500,"Census Tract 7315, Worcester County, Massachusetts",4203,300
1400000US25027731600,"Census Tract 7316, Worcester County, Massachusetts",7180,768
1400000US25027731700,"Census Tract 7317, Worcester County, Massachusetts",2864,89
1400000US25027731800,"Census Tract 7318, Worcester County, Massachusetts",6934,847
1400000US25027731900,"Census Tract 7319, Worcester County, Massachusetts",4593,271
1400000US25027732001,"Census Tract 7320.01, Worcester County, Massachusetts",3404,260
1400000US25027732002,"Census Tract 7320.02, Worcester County, Massachusetts",3841,473
1400000US25027732201,"Census Tract 7322.01, Worcester County, Massachusetts",2559,192
1400000US25027732202,"Census Tract 7322.02, Worcester County, Massachusetts",3393,311
1400000US25027732203,"Census Tract 7322.03, Worcester County, Massachusetts",2920,314
1400000US25027732301,"Census Tract 7323.01, Worcester County, Massachusetts",4330,462
1400000US25027732302,"Census Tract 7323.02, Worcester County, Massachusetts",3890,300
1400000US25027732400,"Census Tract 7324, Worcester County, Massachusetts",6749,407
1400000US25027732500,"Census Tract 7325, Worcester County, Massachusetts",1515,30
1400000US25027732600,"Census Tract 7326, Worcester County, Massachusetts",3211,206
1400000US25027732700,"Census Tract 7327, Worcester County, Massachusetts",3722,118
1400000US25027732801,"Census Tract 7328.01, Worcester County, Massachusetts",4758,364
1400000US25027732802,"Census Tract 7328.02, Worcester County, Massachusetts",3953,309
1400000US25027732901,"Census Tract 7329.01, Worcester County, Massachusetts",6476,584
1400000US25027732902,"Census Tract 7329.02, Worcester County, Massachusetts",2827,276
1400000US25027733000,"Census Tract 7330, Worcester County, Massachusetts",3316,315
1400000US25027733101,"Census Tract 7331.01, Worcester County, Massachusetts",2120,193
1400000US25027733102,"Census Tract 7331.02, Worcester County, Massachusetts",2114,186
1400000US25027735100,"Census Tract 7351, Worcester County, Massachusetts",6457,548
1400000US25027735200,"Census Tract 7352, Worcester County, Massachusetts",4297,457
1400000US25027736100,"Census Tract 7361, Worcester County, Massachusetts",2530,319
1400000US25027736200,"Census Tract 7362, Worcester County, Massachusetts",3734,153
1400000US25027736300,"Census Tract 7363, Worcester County, Massachusetts",2310,131
1400000US25027736400,"Census Tract 7364, Worcester County, Massachusetts",3132,303
1400000US25027736500,"Census Tract 7365, Worcester County, Massachusetts",4251,389
1400000US25027737100,"Census Tract 7371, Worcester County, Massachusetts",4730,120
1400000US25027737200,"Census Tract 7372, Worcester County, Massachusetts",1879,174
1400000US25027737300,"Census Tract 7373, Worcester County, Massachusetts",6259,549
1400000US25027738100,"Census Tract 7381, Worcester County, Massachusetts",4166,250
1400000US25027738201,"Census Tract 7382.01, Worcester County, Massachusetts",3924,328
1400000US25027738202,"Census Tract 7382.02, Worcester County, Massachusetts",6443,464
1400000US25027739100,"Census Tract 7391, Worcester County, Massachusetts",9293,791
1400000US25027739200,"Census Tract 7392, Worcester County, Massachusetts",6382,362
1400000US25027739300,"Census Tract 7393, Worcester County, Massachusetts",3729,286
1400000US25027739400,"Census Tract 7394, Worcester County, Massachusetts",8408,428
1400000US25027739500,"Census Tract 7395, Worcester County, Massachusetts",7704,830
1400000US25027740101,"Census Tract 7401.01, Worcester County, Massachusetts",5677,328
1400000US25027740102,"Census Tract 7401.02, Worcester County, Massachusetts",5490,402
1400000US25027740200,"Census Tract 7402, Worcester County, Massachusetts",2987,94
1400000US25027741101,"Census Tract 7411.01, Worcester County, Massachusetts",4154,285
1400000US25027741102,"Census Tract 7411.02, Worcester County, Massachusetts",5308,357
1400000US25027742300,"Census Tract 7423, Worcester County, Massachusetts",3628,363
1400000US25027742401,"Census Tract 7424.01, Worcester County, Massachusetts",5040,442
1400000US25027742402,"Census Tract 7424.02, Worcester County, Massachusetts",3807,603
1400000US25027743100,"Census Tract 7431, Worcester County, Massachusetts",7448,618
1400000US25027744101,"Census Tract 7441.01, Worcester County, Massachusetts",7347,833
1400000US25027744102,"Census Tract 7441.02, Worcester County, Massachusetts",4921,424
1400000US25027744200,"Census Tract 7442, Worcester County, Massachusetts",6538,573
1400000US25027744300,"Census Tract 7443, Worcester County, Massachusetts",3895,160
1400000US25027744400,"Census Tract 7444, Worcester County, Massachusetts",3957,167
1400000US25027745100,"Census Tract 7451, Worcester County, Massachusetts",5676,713
1400000US25027746100,"Census Tract 7461, Worcester County, Massachusetts",5798,712
1400000US25027747101,"Census Tract 7471.01, Worcester County, Massachusetts",5206,183
1400000US25027747102,"Census Tract 7471.02, Worcester County, Massachusetts",3629,170
1400000US25027748100,"Census Tract 7481, Worcester County, Massachusetts",3082,142
1400000US25027749100,"Census Tract 7491, Worcester County, Massachusetts",7161,481
1400000US25027749200,"Census Tract 7492, Worcester County, Massachusetts",5945,411
1400000US25027750100,"Census Tract 7501, Worcester County, Massachusetts",5777,394
1400000US25027750200,"Census Tract 7502, Worcester County, Massachusetts",6677,438
1400000US25027750300,"Census Tract 7503, Worcester County, Massachusetts",2550,117
1400000US25027751101,"Census Tract 7511.01, Worcester County, Massachusetts",6219,619
1400000US25027751102,"Census Tract 7511.02, Worcester County, Massachusetts",2815,215
1400000US25027752100,"Census Tract 7521, Worcester County, Massachusetts",8496,361
1400000US25027753100,"Census Tract 7531, Worcester County, Massachusetts",7709,376
1400000US25027753200,"Census Tract 7532, Worcester County, Massachusetts",5471,323
1400000US25027754100,"Census Tract 7541, Worcester County, Massachusetts",5601,268
1400000US25027754200,"Census Tract 7542, Worcester County, Massachusetts",3389,249
1400000US25027754300,"Census Tract 7543, Worcester County, Massachusetts",3149,110
1400000US25027754400,"Census Tract 7544, Worcester County, Massachusetts",3517,174
1400000US25027755100,"Census Tract 7551, Worcester County, Massachusetts",3252,132
1400000US25027755200,"Census Tract 7552, Worcester County, Massachusetts",8091,835
